id,tenant_id,title,description,category,priority,status,building,floor,room,spot_description,preferred_date,preferred_time,safety_risk,previous_occurrence,notes,image_url,video_url,assigned_to,resolution_notes,cost,created_at,updated_at,resolved_at,status_history,previous_submissions,related_ticket_id,sla_hours,work_started_at,work_completed_at,work_duration_hours,tenant_satisfaction,tenant_feedback,manager_rejected_submissions,tenant_rejected_submissions,opex_code,ticket_number,sub_category,skip_tenant_approval,assigned_technicians,draft_data,approval_history,rejection_reason,timeline_events,target_date,photos,video,asset_id,created_by_user_id,creator_satisfaction,creator_feedback,root_cause,findings
8c8905bf-595e-417f-a157-f615e3e5d630,700698e2-3dc6-4835-8728-c3ad93ae1c18,"Light Replacement ",Please replace us four Lights asap( 3 big & 1small lights),Electrical,Critical,pending_approval,SEZ - A1 Block,Floor 2,,,2026-03-30,Evening (4PM-8PM),false,true,,,,Muni (General Maintenance),"Technicians: Muni (General Maintenance)

=== RCA ===
Root Cause: light issue
Findings: 18Wslim light 4 no change 

=== ESTIMATION ===
Materials:
Item | Qty | Rate | GST% | GST Amt | Total
------------------------------------------------------------
18 w surface light | 4 NOS | ₹1120.00 | 0% | ₹0.00 | ₹4480.00
------------------------------------------------------------

Material Cost (without GST): ₹4480.00
Total GST: ₹0.00
Material Cost (with GST): ₹4480.00
Labor Hours: 2
Labor Cost: ₹400.00
Total: ₹4880.00
Notes: ",4880,2026-03-30 09:15:13.652316+00,2026-04-21 07:51:51.208+00,,,,2cbd2fe4-91c9-4fe4-8876-ccb8f210d6ff,,,,,,,,,,RTP-26030036,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-30,[],,,ed6166fd-9b36-4bf2-a14a-1dd516656b49,,,,
8d316f85-9922-49c4-81ef-40c10e137851,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"AC cooling issue ",SEZ Ground floor workstation area Ac cooling issue,Others,High,work_completed,SEZ - A2 Block,Floor G,Pantry area,,2026-03-03,Morning (8AM-12PM),false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: air filter cleaned.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-03-03 05:40:13.063328+00,2026-05-04 10:16:59.224+00,,"
[3/10/2026, 11:41:01 AM] MANAGER APPROVED
[5/4/2026, 3:46:53 PM] WORK STARTED - SLA: 3 hours
[5/4/2026, 3:46:59 PM] WORK COMPLETED - Duration: 0.00 hours",,,3.00,2026-05-04 10:16:53.05+00,2026-05-04 10:16:59.224+00,0.00,,,,,,RTP-26030001,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-03,[],,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
8ed8dc98-5ea3-4c48-91da-1d1314372585,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"Glass door noice issue ","Sez 2nd floor glass door noice issue ",Carpentry,Critical,assigned,SEZ - A2 Block,Floor 2,,,2026-03-07,Anytime,false,false,,,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-03-06 10:10:37.563852+00,2026-03-11 08:06:49.941+00,,,,,,,,,,,,,,RTP-26030006,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-07,"[""/uploads/tenant-ticketing/lti_mindtree_limited/1772791837086-982228648-68221.jpg""]",,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
8f03c102-1fd2-48cf-afed-a3228160bed5,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"Ground floor ladies restroom health facult hose broken ","Ground floor ladies restroom health facult hose broken ",Plumbing,Critical,work_completed,SEZ - A2 Block,Floor G,"Ladies restroom ",,2026-04-16,,true,false,,,,babu (Plumber),"Technicians: babu

=== RCA ===
Root Cause: health facult hose broken
Findings: new one fix

=== ESTIMATION ===
Materials:
Item | Qty | Rate | GST% | GST Amt | Total
------------------------------------------------------------
Health Faucet CP Fitting 1.5 Mtr Make parryware | 1 NOS | ₹750.00 | 0% | ₹0.00 | ₹750.00
------------------------------------------------------------

Material Cost (without GST): ₹750.00
Total GST: ₹0.00
Material Cost (with GST): ₹750.00
Labor Hours: 2
Labor Cost: ₹400.00
Total: ₹1150.00
Notes: ",1150,2026-04-16 11:51:23.63174+00,2026-05-04 08:03:50.291+00,,"
[4/24/2026, 3:03:23 PM] CHANGES REQUESTED BY HELPDESK - RESUBMISSION REQUIRED
[4/24/2026, 3:05:22 PM] CHANGES REQUESTED BY HELPDESK - RESUBMISSION REQUIRED
[4/27/2026, 5:43:36 PM] APPROVED
[5/4/2026, 1:33:47 PM] WORK STARTED - SLA: 1 hours
[5/4/2026, 1:33:50 PM] WORK COMPLETED - Duration: 0.00 hours","[{""technicians"":[{""id"":""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"",""name"":""babu"",""contact"":""9486978832"",""specialization"":""Plumber""}],""resolution_notes"":""Technicians: babu (Plumber)\n\n=== RCA ===\nRoot Cause: health facult hose broken\nFindings: new one fix\n\n=== ESTIMATION ===\nMaterials: None\n\nMaterial Cost (without GST): ₹0.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹0.00\nLabor Hours: 2\nLabor Cost: ₹400.00\nTotal: ₹400.00\nNotes: span control"",""cost"":400,""opex_code"":null,""change_requested_at"":""2026-04-24T09:33:23.628Z"",""change_requested_by"":""Helpdesk"",""previous_status"":""pending_approval""},{""technicians"":[{""id"":""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"",""name"":""babu"",""contact"":""9486978832"",""specialization"":""Plumber""}],""resolution_notes"":""Technicians: babu\n\n=== RCA ===\nRoot Cause: health facult hose broken\nFindings: new one fix\n\n=== ESTIMATION ===\nMaterials: None\n\nMaterial Cost (without GST): ₹0.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹0.00\nLabor Hours: 2\nLabor Cost: ₹400.00\nTotal: ₹400.00\nNotes: "",""cost"":400,""opex_code"":null,""change_requested_at"":""2026-04-24T09:35:22.190Z"",""change_requested_by"":""Helpdesk"",""previous_status"":""pending_approval""}]",,1.00,2026-05-04 08:03:47.718+00,2026-05-04 08:03:50.29+00,0.00,,,,,,RTP-26040026,,true,"[{""id"": ""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"", ""name"": ""babu"", ""contact"": ""9486978832"", ""specialization"": ""Plumber""}]",{},,,[],,[],,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
9328b80d-41ad-4d3d-9778-357bdc0e7cf3,8a658e42-7c75-4f63-814a-10861e47139b,2nd floor LRR 2 washbasin Not working.,2nd floor LRR wash basin 2nos not working so pls check.,Plumbing,Critical,work_completed,A1 Extension Block,Floor 2,2nos,Ladies Restroom,2026-04-06,Morning (8AM-12PM),false,false,,,,Muni (General Maintenance),"Technicians: Muni

=== RCA ===
Root Cause: check the sensor condition.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 2
Labor Cost: ₹400.00
Total: ₹400.00
Notes: ",400,2026-04-06 08:01:35.060125+00,2026-05-04 08:08:32.869+00,,"
[4/17/2026, 4:22:41 PM] MANAGER APPROVED
[5/4/2026, 1:35:45 PM] WORK STARTED - SLA: 0.5 hours
[5/4/2026, 1:36:03 PM] ASSIGNED
[5/4/2026, 1:36:37 PM] PENDING APPROVAL
[5/4/2026, 1:36:43 PM] APPROVED
[5/4/2026, 1:38:30 PM] WORK STARTED - SLA: 1 hours
[5/4/2026, 1:38:32 PM] WORK COMPLETED - Duration: 0.00 hours","[{""technicians"":[{""id"":""8adea6a8-15f4-4fdf-9f02-2787d78462ed"",""name"":""Muni"",""contact"":""7598191737"",""specialization"":""General Maintenance""}],""resolution_notes"":""\n\n=== RCA ===\nRoot Cause: check the sensor condition.\nFindings: \n\n=== ESTIMATION ===\nMaterials: None\n\nMaterial Cost (without GST): ₹0.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹0.00\nLabor Hours: 0\nLabor Cost: ₹0.00\nTotal: ₹0.00\nNotes: "",""cost"":0,""opex_code"":null,""requested_changes_at"":""2026-05-04T08:06:03.304Z"",""requested_by"":""Manager"",""manager_approved_at"":""4/17/2026, 4:22:41 PM"",""previous_status"":""work_started""}]",,1.00,2026-05-04 08:08:30.608+00,2026-05-04 08:08:32.869+00,0.00,,,,,,RTP-26040007,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
9480a919-3144-4377-a30c-9e755d730a8b,ed50cb46-49cf-4791-bc38-714caee083cb,"Having issues with all the Hitachi AC ","We have Ac leakage in the hitachi ac and every ac in office has to do maintenance.   ",HVAC,Critical,pending_approval,SEZ - A2 Block,Floor 1,,"all over office ",2026-04-25,Anytime,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: Pump need to service.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: AMC no Labour cost",0,2026-04-25 08:46:49.895279+00,2026-04-27 10:21:21.223+00,,"[4/27/2026, 3:50:29 PM] ASSIGNED
[4/27/2026, 3:51:21 PM] PENDING APPROVAL",,,,,,,,,,,,RTP-26040038,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-05-02,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
96be773b-b31d-4722-8425-ee801b1dd359,,4th Urinal is not working. Its blocked.,In our gents toilet 4th urinal got blocked and its not working.,Plumbing,High,assigned,"Block C4 ",Floor 2,,Gents toilet,,,false,false,,,,babu (Plumber),Technicians: babu (Plumber),0,2026-05-05 09:55:17.229338+00,2026-05-06 09:20:52.355+00,,"[5/6/2026, 2:50:52 PM] ASSIGNED",,,,,,,,,,,,RTP-26050004,,false,"[{""id"": ""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"", ""name"": ""babu"", ""contact"": ""9486978832"", ""specialization"": ""Plumber""}]",{},,,[],,[],,,70c06818-08e7-4333-973a-211c113940df,,,,
978b6a21-5bf0-4075-b247-86c1f1be5a81,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"Wc water leakage ","1st gents restroom toilet water leakage ",Plumbing,Medium,pending_tenant_approval,SEZ - A2 Block,Floor 2,,,,Anytime,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: water lekage arrested.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-03-18 07:26:40.818149+00,2026-03-23 04:51:58.408+00,,"
[3/23/2026, 10:21:58 AM] MANAGER APPROVED",,,,,,,,,,,,RTP-26030027,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],,[],,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
9958c7a9-4335-4819-aab3-1067dea8ab7d,700698e2-3dc6-4835-8728-c3ad93ae1c18,Tap is broken,In Our Pantry the tap is broken so please rectify asap.....,Plumbing,Critical,assigned,SEZ - A1 Block,Floor 1,,,2026-05-05,Afternoon (12PM-4PM),false,false,,,,Muni (General Maintenance),"Technicians: Muni (General Maintenance)

=== RCA ===
Root Cause: old one is damage
Findings: fix new one ",0,2026-05-05 09:40:36.304053+00,2026-05-06 11:05:40.146+00,,"[5/6/2026, 2:51:41 PM] ASSIGNED",,,,,,,,,,,,RTP-26050003,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-05-05,[],,,ed6166fd-9b36-4bf2-a14a-1dd516656b49,,,,
9c088a94-22c0-4ea4-8cab-cd2b57d60d99,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"Cupboard fitting issue ",Pantry cupboard fitting issue..,Carpentry,High,work_completed,SEZ - A2 Block,Floor G,,,2026-03-31,Anytime,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: drive need to change
Findings: 

=== ESTIMATION ===
Materials:
Item | Qty | Rate | GST% | GST Amt | Total
------------------------------------------------------------
drive 18w | 1 NOS | ₹580.00 | 0% | ₹0.00 | ₹580.00
------------------------------------------------------------

Material Cost (without GST): ₹580.00
Total GST: ₹0.00
Material Cost (with GST): ₹580.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹580.00
Notes: ",580,2026-03-31 10:22:01.16788+00,2026-04-21 04:42:38.883+00,,"
[4/7/2026, 3:07:17 PM] MANAGER APPROVED",,,3.00,2026-04-21 04:42:37.417+00,2026-04-21 04:42:38.882+00,0.00,,,,,,RTP-26030040,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-31,[],,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
9d07ced1-be62-4f27-964d-700e7b05556d,8a658e42-7c75-4f63-814a-10861e47139b,Second floor gents rest room second urinal complaint,"Second floor gents rest room second urinal complaint - It has been informed before 2 months, Kindly rectify ASAP",Plumbing,Critical,pending,A1 Extension Block,Floor 2,,,2026-04-30,Evening (4PM-8PM),false,false,,,,,,0,2026-04-30 09:22:56.983639+00,2026-04-30 09:22:56.983639+00,,,,,,,,,,,,,,RTP-26040047,,false,[],{},,,[],2026-04-30,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
9e0458a6-a933-4044-be6f-9140ea09e3f8,f42d907e-08a0-4ef6-b6d7-e7382d3a9b3b,AC cooling effect,AC cooling effect is very low.,Electrical,Medium,assigned,Rathinam  Circleview,Floor G,,,2026-05-02,Anytime,false,false,,,,siva (HVAC Technician),Technicians: siva (HVAC Technician),0,2026-04-27 07:23:52.453904+00,2026-04-27 10:05:10.009+00,,"[4/27/2026, 3:35:10 PM] ASSIGNED",,,,,,,,,,,,RTP-26040039,,false,"[{""id"": ""229a573f-2169-41f7-ba5d-488f404cf327"", ""name"": ""siva"", ""contact"": ""+91 63832 73835"", ""specialization"": ""HVAC Technician""}]",{},,,[],2026-05-02,[],,,34b4c2f3-d180-45e0-8e10-59d5433d08c0,,,,
a442fe0d-5d65-4f19-a736-f52e03d5bcad,700698e2-3dc6-4835-8728-c3ad93ae1c18,AC is not Working,AC is not Working,HVAC,Critical,work_completed,SEZ - A1 Block,Floor 1,,,2026-04-24,Afternoon (12PM-4PM),false,false,Kindly rectify us as soon as possible,,,siva (HVAC Technician),"

=== RCA ===
Root Cause: outdoor service.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 4
Labor Cost: ₹800.00
Total: ₹800.00
Notes: ",800,2026-04-24 05:29:44.877622+00,2026-05-04 08:02:03.399+00,,"[4/27/2026, 3:59:56 PM] ASSIGNED
[4/27/2026, 4:00:37 PM] PENDING APPROVAL
[4/27/2026, 4:20:36 PM] APPROVED
[5/4/2026, 1:32:01 PM] WORK STARTED - SLA: 3 hours
[5/4/2026, 1:32:03 PM] WORK COMPLETED - Duration: 0.00 hours",,,3.00,2026-05-04 08:02:01.06+00,2026-05-04 08:02:03.399+00,0.00,,,,,,RTP-26040034,,true,"[{""id"": ""229a573f-2169-41f7-ba5d-488f404cf327"", ""name"": ""siva"", ""contact"": ""+91 63832 73835"", ""specialization"": ""HVAC Technician""}]",{},,,[],2026-04-24,[],,,ed6166fd-9b36-4bf2-a14a-1dd516656b49,,,,
a64f4e77-3489-44d0-805f-73ca104ab95e,87ca3b19-061a-4557-935e-bbbedbd773a2,Need relocation of AC in server room (high priority),Need relocation of AC in server room (high priority),HVAC,High,assigned,ADMIN Block,Floor 3,visualsculptors,server room,,,true,false,,,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-03-15 08:07:58.070405+00,2026-03-16 04:31:08.95+00,,,,,,,,,,,,,,RTP-26030022,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],,[],,,4d389e69-d1c7-44dd-9875-64b413ed41d5,,,,
adb7b097-a13c-42ce-b40d-05a256608715,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"Glass door noice issue ","2nd floor gent's restroom 1 glass door noice issue ",Carpentry,Critical,assigned,SEZ - A2 Block,Floor 2,"Gent's restroom ",1,2026-04-27,Anytime,true,false,,,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-04-27 10:34:07.031237+00,2026-04-27 12:16:11.773+00,,"[4/27/2026, 5:45:13 PM] ASSIGNED",,,,,,,,,,,,RTP-26040040,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-04-27,[],,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
aff95e39-fd3d-4065-88ec-92fe635231da,8a658e42-7c75-4f63-814a-10861e47139b,"Ductable ac unit ","2nd floor B zone Ductable  ac LP,HP alarm issue.",HVAC,Critical,assigned,A1 Extension Block,Floor 2,2nd floor B zone.,2nd floor B zone.,2026-04-19,Morning (8AM-12PM),false,false,"2nd floor ac LP,HP ac alarm issue ",,,Muni (General Maintenance),"Technicians: Muni (General Maintenance)

=== RCA ===
Root Cause: line wire issue rectified.
Findings: ",0,2026-04-19 04:06:55.263153+00,2026-04-20 13:04:23.062+00,,,,,,,,,,,,,,RTP-26040031,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-04-20,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
b105e626-4b23-443a-a412-c2586d8a2f54,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"Ground floor reception led light dimming issue ","Ground floor reception led light dimming issue ",Electrical,Critical,pending_tenant_approval,SEZ - A2 Block,Floor G,"Reception ",,,,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: checking the electrical drive
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-03-05 05:26:20.42848+00,2026-03-18 08:04:10.921+00,,"
[3/18/2026, 1:34:10 PM] MANAGER APPROVED",,,,,,,,,,,,RTP-26030005,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],,"[""/uploads/tenant-ticketing/lti_mindtree_limited/1772688380032-977696270-66887.jpg""]",,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
b1f74f6a-5248-4b19-826b-6095cb514ed4,8a658e42-7c75-4f63-814a-10861e47139b,Aluminium door issue in first floor,"Aluminum door in first floor was shaking more, kindly do the needful ASAP. Video send in RnM what sup group",Carpentry,Critical,assigned,A1 Extension Block,Floor 1,,,2026-05-05,Evening (4PM-8PM),false,false,,,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-05-05 08:18:40.186704+00,2026-05-06 09:22:52.696+00,,"[5/6/2026, 2:52:52 PM] ASSIGNED",,,,,,,,,,,,RTP-26050002,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-05-05,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
b203e986-573f-4ce1-a626-ca09766346d8,8a658e42-7c75-4f63-814a-10861e47139b,"Ground floor pantry water leakage issue ","Ground floor pantry water leakage issue kindly check and rectify sir ",Plumbing,Critical,work_completed,A1 Extension Block,Floor G,,West side,2026-04-13,Morning (8AM-12PM),false,false,Ground floor pantry water leakage issue kindly check and rectify sir,,,babu (Plumber),"Technicians: babu (Plumber)

=== RCA ===
Root Cause: leakages arrested.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 2
Labor Cost: ₹400.00
Total: ₹400.00
Notes: ",400,2026-04-13 09:00:44.892887+00,2026-05-04 08:04:21.13+00,,"[4/27/2026, 5:43:55 PM] APPROVED
[5/4/2026, 1:34:19 PM] WORK STARTED - SLA: 1 hours
[5/4/2026, 1:34:21 PM] WORK COMPLETED - Duration: 0.00 hours",,,1.00,2026-05-04 08:04:19.022+00,2026-05-04 08:04:21.13+00,0.00,,,,,,RTP-26040021,,true,"[{""id"": ""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"", ""name"": ""babu"", ""contact"": ""9486978832"", ""specialization"": ""Plumber""}]",{},,,[],2026-04-14,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
b8937a15-10c6-4ff5-86bd-550727d52879,b5fc530c-c386-48e1-9f4a-e55939ffbe24,Entrance Glass doors not closing properly,"Entrance Glass doors not closing properly ",Carpentry,High,pending,SEZ - A2 Block,Floor 3,,,,,false,false,,,,,,0,2026-04-30 05:11:07.092948+00,2026-04-30 05:11:07.092948+00,,,,,,,,,,,,,,RTP-26040042,,false,[],{},,,[],,[],,,df398e1b-c102-4363-a97e-1daf6b9fc6cc,,,,
bc3711b8-b8ee-4607-b397-add4993e0f61,ed50cb46-49cf-4791-bc38-714caee083cb,"Wooden Beading  broken  ","Wooden beading broken ",Carpentry,High,assigned,SEZ - A2 Block,Floor 1,1,"Path way to washroom ",2026-05-06,Morning (8AM-12PM),false,false,,,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-05-06 03:49:39.455908+00,2026-05-06 09:19:31.26+00,,"[5/6/2026, 2:49:31 PM] ASSIGNED",,,,,,,,,,,,RTP-26050007,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-05-06,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
bdd528f0-fbfe-4e3b-bdcd-9c5b67177cd9,ed50cb46-49cf-4791-bc38-714caee083cb,"Pipe leakage ","Pipe water leakage in pantry area ",Plumbing,High,pending_tenant_approval,SEZ - A2 Block,Floor 1,1,"Pantry ",2026-03-09,Anytime,false,false,,,,Muni (General Maintenance),"Technicians: Muni

=== RCA ===
Root Cause: waste coupling issue
Findings: change new waste coupling

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 1
Labor Cost: ₹200.00
Total: ₹200.00
Notes: ",200,2026-03-09 11:23:33.754068+00,2026-04-27 12:12:50.245+00,,"
[4/21/2026, 5:24:36 PM] CHANGES REQUESTED BY HELPDESK - RESUBMISSION REQUIRED
[4/21/2026, 5:25:31 PM] CHANGES REQUESTED BY HELPDESK - RESUBMISSION REQUIRED
[4/27/2026, 5:42:50 PM] PENDING TENANT APPROVAL","[{""technicians"":[{""id"":""8adea6a8-15f4-4fdf-9f02-2787d78462ed"",""name"":""Muni"",""contact"":""7598191737"",""specialization"":""General Maintenance""}],""resolution_notes"":""Technicians: Muni (General Maintenance)\n\n=== RCA ===\nRoot Cause: waste coupling issue\nFindings: change new waste coupling\n\n=== ESTIMATION ===\nMaterials:\nItem | Qty | Rate | GST% | GST Amt | Total\n------------------------------------------------------------\n1' Cpvc Coupler Sup | 1 NOS | ₹180.00 | 0% | ₹0.00 | ₹180.00\n------------------------------------------------------------\n\nMaterial Cost (without GST): ₹180.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹180.00\nLabor Hours: 2\nLabor Cost: ₹400.00\nTotal: ₹580.00\nNotes: "",""cost"":580,""opex_code"":null,""change_requested_at"":""2026-04-21T11:54:36.260Z"",""change_requested_by"":""Helpdesk"",""previous_status"":""pending_approval""},{""technicians"":[{""id"":""8adea6a8-15f4-4fdf-9f02-2787d78462ed"",""name"":""Muni"",""contact"":""7598191737"",""specialization"":""General Maintenance""}],""resolution_notes"":""Technicians: Muni\n\n=== RCA ===\nRoot Cause: waste coupling issue\nFindings: change new waste coupling\n\n=== ESTIMATION ===\nMaterials: None\n\nMaterial Cost (without GST): ₹0.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹0.00\nLabor Hours: 0.5\nLabor Cost: ₹100.00\nTotal: ₹100.00\nNotes: "",""cost"":100,""opex_code"":null,""change_requested_at"":""2026-04-21T11:55:31.064Z"",""change_requested_by"":""Helpdesk"",""previous_status"":""pending_approval""}]",,,,,,,,,,,RTP-26030008,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-09,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
c66fdb5f-b40d-4547-86ef-229cb24534dc,ed50cb46-49cf-4791-bc38-714caee083cb,"AC problem ","AC trouble in blue room leakage of water from AC ",HVAC,Critical,work_completed,SEZ - A2 Block,Floor 1,1,"Blue room ",2026-04-06,Morning (8AM-12PM),false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: Need to check the drain line.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-04-06 03:38:15.076895+00,2026-04-21 04:41:06.422+00,,"
[4/17/2026, 4:23:29 PM] MANAGER APPROVED",,,1.00,2026-04-21 04:41:04.823+00,2026-04-21 04:41:06.422+00,0.00,,,,,,RTP-26040006,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-04-06,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
